
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 3.5759999999999756E-006,-6.1463753654582526E-004
 3.5859999999999755E-006,-6.2937625062262797E-004
 3.5959999999999754E-006,-6.4360603288125362E-004
 3.6059999999999753E-006,-6.5735403136280718E-004
 3.6159999999999752E-006,-6.7057145806761608E-004
 3.6259999999999751E-006,-6.8328598399286522E-004
 3.6359999999999750E-006,-6.9544988934993105E-004
 3.6459999999999749E-006,-7.0709140196325584E-004
 3.6559999999999748E-006,-7.1816389919719442E-004
 3.6659999999999747E-006,-7.2869619701015648E-004
 3.6759999999999746E-006,-7.3864279627542035E-004
 3.6859999999999745E-006,-7.4803312973589406E-004
 3.6959999999999744E-006,-7.5682284545599741E-004
 3.7059999999999743E-006,-7.6504201887404660E-004
 3.7159999999999742E-006,-7.7264746617466170E-004
 3.7259999999999742E-006,-7.7966992858794566E-004
 3.7359999999999741E-006,-7.8606740852378305E-004
 3.7459999999999740E-006,-7.9187133321966126E-004
 3.7559999999999739E-006,-7.9704090652987422E-004
 3.7659999999999738E-006,-8.0160825897673837E-004
 3.7759999999999737E-006,-8.0553380813928595E-004
 3.7859999999999736E-006,-8.0885040211576751E-004
 3.7959999999999735E-006,-8.1151968150759582E-004
 3.8059999999999734E-006,-8.1357522325482248E-004
 3.8159999999999733E-006,-8.1497989726182990E-004
 3.8259999999999732E-006,-8.1576801752148613E-004
 3.8359999999999731E-006,-8.1590368647954745E-004
 3.8459999999999730E-006,-8.1542196031784172E-004
 3.8559999999999729E-006,-8.1428817420432114E-004
 3.8659999999999728E-006,-8.1253812856030066E-004
 3.8759999999999727E-006,-8.1013838839326413E-004
 3.8859999999999726E-006,-8.0712549732799466E-004
 3.8959999999999725E-006,-8.0346724426884461E-004
 3.9059999999999724E-006,-7.9920091193013765E-004
 3.9159999999999723E-006,-7.9429550412363280E-004
 3.9259999999999722E-006,-7.8878903547938758E-004
 3.9359999999999721E-006,-7.8265171270306484E-004
 3.9459999999999720E-006,-7.7592227213437435E-004
 3.9559999999999719E-006,-7.6857210836737901E-004
 3.9659999999999719E-006,-7.6064066625012065E-004
 3.9759999999999718E-006,-7.5210051030916668E-004
 3.9859999999999717E-006,-7.4299177775048698E-004
 3.9959999999999716E-006,-7.3328818217753328E-004
 4.0059999999999715E-006,-7.2303053411026344E-004
 4.0159999999999714E-006,-7.1219367253339309E-004
 4.0259999999999713E-006,-7.0081905940772048E-004
 4.0359999999999712E-006,-6.8888263263227787E-004
 4.0459999999999711E-006,-6.7642648097959376E-004
 4.0559999999999710E-006,-6.6342761210199763E-004
