
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 3.8059999999999734E-006,-8.1363410541286181E-006
 3.8159999999999733E-006,-8.1504904767925864E-006
 3.8259999999999732E-006,-8.1582600795606867E-006
 3.8359999999999731E-006,-8.1597178476128639E-006
 3.8459999999999730E-006,-8.1547886174994707E-006
 3.8559999999999729E-006,-8.1435502516270114E-006
 3.8659999999999728E-006,-8.1259374719681837E-006
 3.8759999999999727E-006,-8.1020380062626248E-006
 3.8859999999999726E-006,-8.0717964346414131E-006
 3.8959999999999725E-006,-8.0353103075646239E-006
 3.9059999999999724E-006,-7.9925340053922200E-006
 3.9159999999999723E-006,-7.9435748281057370E-006
 3.9259999999999722E-006,-7.8883968678801014E-006
 3.9359999999999721E-006,-7.8271170706601625E-006
 3.9459999999999720E-006,-7.7597091218126205E-006
 3.9559999999999719E-006,-7.6862994796503925E-006
 3.9659999999999719E-006,-7.6068712742687192E-006
 3.9759999999999718E-006,-7.5215603131334497E-006
 3.9859999999999717E-006,-7.4303589932258773E-006
 3.9959999999999716E-006,-7.3334122788367244E-006
 4.0059999999999715E-006,-7.2307216271667917E-006
 4.0159999999999714E-006,-7.1224409384888988E-006
 4.0259999999999713E-006,-7.0085804953755035E-006
 4.0359999999999712E-006,-6.8893028854116940E-006
 4.0459999999999711E-006,-6.7646269542429923E-006
 4.0559999999999710E-006,-6.6347237010443020E-006
 4.0659999999999709E-006,-6.4996202456007175E-006
 4.0759999999999708E-006,-6.3594956967599532E-006
 4.0859999999999707E-006,-6.2143851337782618E-006
 4.0959999999999706E-006,-6.0644754480031408E-006
 4.1059999999999705E-006,-5.9098093387389494E-006
 4.1159999999999704E-006,-5.7505811284225854E-006
 4.1259999999999703E-006,-5.5868407732829632E-006
 4.1359999999999702E-006,-5.4187896522940058E-006
 4.1459999999999701E-006,-5.2464845929159794E-006
 4.1559999999999700E-006,-5.0701336341293214E-006
 4.1659999999999699E-006,-4.8898000675643354E-006
 4.1759999999999698E-006,-4.7056981749333414E-006
 4.1859999999999697E-006,-4.5178972848733429E-006
 4.1959999999999697E-006,-4.3266174851092673E-006
 4.2059999999999696E-006,-4.1319336953487880E-006
 4.2159999999999695E-006,-3.9340713545246490E-006
 4.2259999999999694E-006,-3.7331105100939513E-006
 4.2359999999999693E-006,-3.5292814807225627E-006
 4.2459999999999692E-006,-3.3226689623529843E-006
 4.2559999999999691E-006,-3.1135076667064945E-006
 4.2659999999999690E-006,-2.9018864444959438E-006
 4.2759999999999689E-006,-2.6880439001317690E-006
 4.2859999999999688E-006,-2.4720725324676650E-006
 4.2959999999999687E-006,-2.2542143261060549E-006
 4.3059999999999686E-006,-2.0345649100741365E-006
 4.3159999999999685E-006,-1.8133691261329663E-006
 4.3259999999999684E-006,-1.5907252057900278E-006
 4.3359999999999683E-006,-1.3668803160237020E-006
 4.3459999999999682E-006,-1.1419347550448968E-006
 4.3559999999999681E-006,-9.1613747585549745E-007
 4.3659999999999680E-006,-6.8959030117676996E-007
 4.3759999999999679E-006,-4.6254342526556579E-007
 4.3859999999999678E-006,-2.3509964843218824E-007
 4.3959999999999677E-006,-7.5098575407355300E-009
 4.4059999999999676E-006, 2.2012271945745198E-007
 4.4159999999999675E-006, 4.4754705391022252E-007
 4.4259999999999674E-006, 6.7466004148812314E-007
 4.4359999999999674E-006, 9.0121106302726223E-007
 4.4459999999999673E-006, 1.1270976886824431E-006
 4.4559999999999672E-006, 1.3520702587959440E-006
 4.4659999999999671E-006, 1.5760275667538905E-006
 4.4759999999999670E-006, 1.7987214594524677E-006
 4.4859999999999669E-006, 2.0200524984332787E-006
 4.4959999999999668E-006, 2.2397745795213949E-006
 4.5059999999999667E-006, 2.4577905718190061E-006
 4.5159999999999666E-006, 2.6738569560943578E-006
 4.5259999999999665E-006, 2.8878794412177211E-006
 4.5359999999999664E-006, 3.0996176208857744E-006
 4.5459999999999663E-006, 3.3089805670903275E-006
 4.5559999999999662E-006, 3.5157315047695587E-006
 4.5659999999999661E-006, 3.7197833819075006E-006
 4.5759999999999660E-006, 3.9209035617115455E-006
 4.5859999999999659E-006, 4.1190093689496306E-006
 4.5959999999999658E-006, 4.3138727992627873E-006
 4.6059999999999657E-006, 4.5054160413569610E-006
 4.6159999999999656E-006, 4.6934162030700041E-006
 4.6259999999999655E-006, 4.8778008090461675E-006
 4.6359999999999654E-006, 5.0583525431889926E-006
 4.6459999999999653E-006, 5.2350047214587263E-006
 4.6559999999999652E-006, 5.4075460503551798E-006
 4.6659999999999652E-006, 5.5759160744923370E-006
 4.6759999999999651E-006, 5.7399099507693666E-006
 4.6859999999999650E-006, 5.8994738703905952E-006
 4.6959999999999649E-006, 6.0544098483980777E-006
 4.7059999999999648E-006, 6.2046711198215407E-006
 4.7159999999999647E-006, 6.3500669442616425E-006
 4.7259999999999646E-006, 6.4905579758701822E-006
 4.7359999999999645E-006, 6.6259610826909390E-006
 4.7459999999999644E-006, 6.7562446901889238E-006
 4.7559999999999643E-006, 6.8812336150723925E-006
 4.7659999999999642E-006, 7.0009043821078978E-006
 4.7759999999999641E-006, 7.1150900721675942E-006
 4.7859999999999640E-006, 7.2237756120852846E-006
 4.7959999999999639E-006, 7.3268026366920011E-006
 4.8059999999999638E-006, 7.4241647514899304E-006
 4.8159999999999637E-006, 7.5157124084572216E-006
 4.8259999999999636E-006, 7.6014481413387816E-006
 4.8359999999999635E-006, 7.6812314550247779E-006
 4.8459999999999634E-006, 7.7550740332740294E-006
 4.8559999999999633E-006, 7.8228446414939662E-006
 4.8659999999999632E-006, 7.8845643067356657E-006
 4.8759999999999631E-006, 7.9401112337240615E-006
 4.8859999999999630E-006, 7.9895159569870104E-006
 4.8959999999999629E-006, 8.0326662700052016E-006
 4.9059999999999629E-006, 8.0696023493619818E-006
 4.9159999999999628E-006, 8.1002216969062963E-006
