
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=3006
T,v(1)
 4.6480487399350059E-006, 2.7984443634135547E+000
 4.6580487399350058E-006, 3.0627554821701737E+000
 4.6680487399350057E-006, 3.3247258793720147E+000
 4.6780487399350056E-006, 3.5841553432297562E+000
 4.6880487399350055E-006, 3.8408456038711787E+000
 4.6980487399350054E-006, 4.0946004848697344E+000
 4.7080487399350053E-006, 4.3452260531729356E+000
 4.7180487399350052E-006, 4.5925307673164815E+000
 4.7280487399350051E-006, 4.8363256238104393E+000
 4.7380487399350050E-006, 5.0764243015857735E+000
 4.7480487399350049E-006, 5.3126433043909831E+000
 4.7580487399350048E-006, 5.5448021010296245E+000
 4.7680487399350047E-006, 5.7727232633320380E+000
 4.7780487399350046E-006, 5.9962326017553123E+000
 4.7880487399350045E-006, 6.2151592985083672E+000
 4.7980487399350045E-006, 6.4293360380999882E+000
 4.8080487399350044E-006, 6.6385991352102458E+000
 4.8180487399350043E-006, 6.8427886597876553E+000
 4.8280487399350042E-006, 7.0417485592761784E+000
 4.8380487399350041E-006, 7.2353267778790222E+000
 4.8480487399350040E-006, 7.4233753727677687E+000
 4.8580487399350039E-006, 7.6057506271481685E+000
 4.8680487399350038E-006, 7.7823131600962814E+000
 4.8780487399350037E-006, 7.9529280330807364E+000
 4.8880487399350036E-006, 8.1174648530900733E+000
 4.8980487399350035E-006, 8.2757978722859633E+000
 4.9080487399350034E-006, 8.4278060841065070E+000
 4.9180487399350033E-006, 8.5733733157458953E+000
 4.9280487399350032E-006, 8.7123883169398457E+000
 4.9380487399350031E-006, 8.8447448449890729E+000
 4.9480487399350030E-006, 8.9703417459555688E+000
 4.9580487399350029E-006, 9.0890830319699187E+000
 4.9680487399350028E-006, 9.2008779545903341E+000
 4.9780487399350027E-006, 9.3056410741574407E+000
 4.9880487399350026E-006, 9.4032923250918952E+000
 4.9980487399350025E-006, 9.4937570770847195E+000
 5.0080487399350024E-006, 9.5769661921338365E+000
 5.0180487399350023E-006, 9.6528560773829692E+000
 5.0280487399350022E-006, 9.7213687337227501E+000
 5.0380487399350022E-006, 9.7824518001167267E+000
 5.0480487399350021E-006, 9.8360585936184446E+000
 5.0580487399350020E-006, 9.8821481450490936E+000
 5.0680487399350019E-006, 9.9206852303083100E+000
 5.0780487399350018E-006, 9.9516403972943319E+000
 5.0880487399350017E-006, 9.9749899884128777E+000
 5.0980487399350016E-006, 9.9907161586575306E+000
 5.1080487399350015E-006, 9.9988068892478541E+000
 5.1180487399350014E-006, 9.9992559968147923E+000
 5.1280487399350013E-006, 9.9920631381263174E+000
 5.1380487399350012E-006, 9.9772338103497624E+000
 5.1480487399350011E-006, 9.9547793468505734E+000
 5.1580487399350010E-006, 9.9247169085307654E+000
 5.1680487399350009E-006, 9.8870694707136320E+000
 5.1780487399350008E-006, 9.8418658055847654E+000
 5.1880487399350007E-006, 9.7891404602028391E+000
 5.1980487399350006E-006, 9.7289337300968661E+000
 5.2080487399350005E-006, 9.6612916284702361E+000
 5.2180487399350004E-006, 9.5862658510349288E+000
 5.2280487399350003E-006, 9.5039137365029021E+000
 5.2380487399350002E-006, 9.4142982227647956E+000
